,class,age,fnlwgt,education-num,capital-gain,capital-loss,hours-per-week,workclass_0,workclass_1,workclass_2,workclass_3,workclass_4,workclass_5,workclass_6,workclass_7,workclass_8,marital-status_0,marital-status_1,marital-status_2,marital-status_3,marital-status_4,marital-status_5,marital-status_6,occupation_0,occupation_1,occupation_2,occupation_3,occupation_4,occupation_5,occupation_6,occupation_7,occupation_8,occupation_9,occupation_10,occupation_11,occupation_12,occupation_13,occupation_14,relationship_0,relationship_1,relationship_2,relationship_3,relationship_4,relationship_5,race_0,race_1,race_2,race_3,race_4,sex_0,sex_1,native-country_0,native-country_1,native-country_2,native-country_3,native-country_4,native-country_5,native-country_6,native-country_7,native-country_8,native-country_9,native-country_10,native-country_11,native-country_12,native-country_13,native-country_14,native-country_15,native-country_16,native-country_17,native-country_18,native-country_19,native-country_20,native-country_21,native-country_22,native-country_23,native-country_24,native-country_25,native-country_26,native-country_27,native-country_28,native-country_29,native-country_30,native-country_31,native-country_32,native-country_33,native-country_34,native-country_35,native-country_36,native-country_37,native-country_38,native-country_39,native-country_40,native-country_41
occupation_1,-0.018482940553949355,0.03247414433268864,0.0024067802419022537,-0.11791663780338768,-0.01351419109221308,-0.0032522636109559135,0.06618991823218126,0.05085510736223769,-0.01720774300201125,-0.05549442276297981,0.0018685882577928802,-0.0011379214752450398,-0.02283352939598233,-0.018155315547011622,-0.0032209014702643674,-5.786104538890152e-05,-0.05917049868776009,0.07863796043848048,-0.018362912418655206,-0.009750483228820014,-0.018831814579328986,-0.00023760658796641624,-0.0027234860511710333,-0.0393136164845546,1.0,-0.07535609621900367,-0.05559950507425737,-0.04737409059048341,-0.08021110062492277,-0.08512456820826528,-0.08108717852977274,-0.08491748739074247,-0.08560149171388096,-0.057802867450727546,-0.032257049790199596,-0.03992580362219184,-0.015882513895365217,-0.0039449845293139125,-0.03471574898451273,-0.031188092386731845,0.09727377523430923,-0.039627961735531805,-0.0334035395120345,-0.01637291998282418,-0.0036990150335066787,-0.018852360661915497,0.00044634608618257326,0.013664977089606276,0.005226093493958969,-0.13271968267373402,0.13271968267373402,0.022228549742288693,0.0008945104034672427,-0.0016900407981039452,-0.010966197705021366,-0.012611237936381739,-0.002708179329461553,0.00581833656339674,0.0003522447100186885,0.0033200438109677673,0.006024884230616568,-0.0013977608844070388,-0.0061972411947036786,-0.002324439652093097,-0.009615403377108247,-0.00896240867783525,-0.0010947250768725183,0.002067325368972513,-0.004893587865661731,-0.007433667181534725,-0.0006791320380962198,-0.005759729320705868,-0.004256527880765464,-0.009777690795825212,-0.0072744322517350225,-0.005055085306937306,-0.005579907784127271,-0.008216348107784668,-0.0010947250768725183,-0.0017223868217444802,7.0169400630886e-05,-0.004668055464450448,-0.009091021135179317,-0.0048853892680133975,-0.00628049370555914,-0.0004801057338435394,0.002615396476965782,-0.0012273434826043847,-0.00022790832914959224,-0.0045555090133036725,-0.0004801057338435394,0.0004065516394603586,-0.0010184446284171992
occupation_2,-0.15525443916995463,-0.08144153049492463,-0.007223319218974499,-0.14937819186647508,-0.05780329763137354,-0.03783137957853612,-0.16243893812699547,0.09438733795109547,-0.0029902591729971304,-0.08254833902027735,-0.00446443996752881,-0.028545886964888145,-0.047875471018039024,-0.03601471555482575,-0.004791113291760567,-0.00038277585461027656,0.11823780767892451,-0.15938060138373525,0.01854746815623203,0.04715550397914754,0.04153913005305494,0.01732545739184443,0.003140730074771442,-0.05847927737785374,-0.07535609621900367,1.0,-0.08270464968762896,-0.07046928855433275,-0.11931456888660086,-0.12662338601886,-0.12061774085050445,-0.12631535186554554,-0.12733281304356214,-0.0859821665151167,-0.047982585443733766,-0.05938990999398835,-0.023625349652316566,-0.005868191867612246,0.10158234317838434,0.03058902772751119,-0.16845058285230705,0.011180719635458055,0.06999731921113843,0.050043025912086266,-0.07850055273330976,0.012103241737862229,0.007548433742548848,0.0812393984802506,0.009492812489241812,0.15398982979975462,-0.15398982979975462,-0.05267963227245883,0.04882166363713279,0.01482404209117312,0.03157146227983722,0.019543192963472063,-0.0012404322447080128,0.03202797343709299,0.0018477304863898359,0.016045351127311487,0.003959509120549837,-0.005177348656126292,0.0006688962019731891,0.00010402457849045503,-0.005075796766103382,0.004782998162077623,0.0022794043395727025,0.003968925432053108,0.0037823203856285526,0.018669687389477486,0.014108291779440639,-0.0013840150196226377,0.0050167318527434696,0.0058454857481843835,-0.00919654273297527,0.001812257910014738,-0.0028103282465153836,-0.0084909364730239,0.0065758121255219525,0.013659141683049592,0.012776467327032961,0.009458707716652292,-0.013744551121683879,-0.004132365179367641,-0.004464042188428483,0.00527169061251617,-0.001200908660333981,0.009485838961450055,0.020921357480572073,-5.340695296899729e-05,0.00840637587647744,-0.0031559402394620633,-0.0015149434533094528
occupation_3,-0.08392071837513165,-0.014236458819215767,-0.005820144597638686,-0.06138800055471302,-0.019603504529667918,-0.012652769504602729,-0.14461943408215297,-0.37218799129381247,-0.050789939066538295,0.9981100135489117,-0.06470571632472065,-0.0723831767084479,-0.04683807628642882,-0.042931667919708774,0.057930398228592285,-0.005123273514431808,0.05892791736264011,-0.06337394402362524,-0.028616101171023586,0.0045469065957223715,0.068259587404777,0.00693347057123286,0.009180005463110113,-0.043147390091167234,-0.05559950507425737,-0.08270464968762896,1.0,-0.05199390312323339,-0.08803310297502438,-0.09342572063466081,-0.08899461398548215,-0.09319844577131763,-0.09394915262541982,-0.06343967035605656,-0.03540268321625294,-0.04381927631274664,-0.017431340180594706,-0.004329690362035274,0.1066144347143302,-0.011396217906832116,-0.07580137784230488,0.023900627468548544,-0.010545203768636316,0.00986244117950568,-0.020936228164130405,0.004376700035695798,0.0074097746604262415,0.01778511541342205,0.007178951241691516,0.06384399046235432,-0.06384399046235432,0.005546219371938761,-0.0014296381487707629,-0.0022021175011126314,-0.00426034062062047,-0.005636381147621133,0.0020781299769029923,0.003787928833538737,0.012315548927370934,-0.0022712206391933146,-0.004865345505552299,0.001431603349456929,-0.0036052644479722205,-0.0009955052260914718,0.0012018375563744325,0.013401878771531768,-0.007828174705721709,-0.0039845210549993605,-0.004081964410744827,0.003494540401464442,-0.004717623077917448,0.0027245561390822626,-0.001972300612895617,-0.004646715849490307,0.001563952774221707,-0.006347569433926209,0.0009748187281126796,0.01510471219273948,-0.0050503417273441925,-0.002574614425195767,0.00014620386324551405,-0.0008812805158748166,-0.007420199924014725,0.0027450941642827176,-0.0005849278498470085,-0.0013083535235939485,-0.0017044577074291755,-0.0020682870407465535,-0.005851184951288422,-0.0006530469677507672,-0.005361801211470615,-0.00041352596158237935,-0.0011177610100010775
occupation_4,-0.08518931565243755,-0.08118503356259676,0.01999752236259903,-0.1183374968698762,-0.029991524117211895,-0.0200313039813271,-0.04410024856702794,0.10684717773067258,-0.03349196322032635,-0.051895635350791273,-0.02819585373761257,-0.05376947946085195,-0.03657875453854564,-0.014902753909426698,-0.0030120275133877585,0.005434796994041207,0.07459332185388984,-0.04594913697865357,-0.025023064668151195,-0.0011117446649292525,-0.022477068486375575,0.00483175853385252,-0.0021031815592060417,-0.036764146806556534,-0.04737409059048341,-0.07046928855433275,-0.05199390312323339,1.0,-0.07500944819077356,-0.07960427969487162,-0.07582871285243445,-0.07941062797170284,-0.0800502749337691,-0.05405437847808704,-0.03016519516842759,-0.03733663389407807,-0.014852540282977635,-0.0036891541240493975,0.08314815389763743,-0.017607501302604224,-0.03383161418749207,-0.03330131855622822,-0.020357274058604397,0.04355052872557284,-0.015191300428584634,-0.014887209553250869,0.0008687372132542956,0.021818490306232674,0.014631814504824415,-0.09341483380741762,0.09341483380741762,-0.017230487760666387,0.007991123989439679,-0.008012488282447829,0.04973993955252432,0.003258458125098249,0.010381176160726783,-0.0004713540166024731,-0.009537997000812377,-0.0013360548326350578,-0.0016349569985675135,-0.005041015210369603,0.0015889898775972612,-0.007319862854091119,-0.006757425176976302,-0.003937428575121807,-0.003461304973730967,0.003397635791242947,0.0032750696695822636,-0.010532645471845507,0.00678412043601514,0.008666597473366728,0.005583252889390208,-0.004458028945309586,-0.005860868795063041,0.01740655359235174,-0.005218053368946545,-0.00768352176826682,0.009373759941196557,-0.005218053368946545,0.00582496455981978,-0.004365334246561342,-0.006231907249181616,-0.004568574054411498,-0.0058732066203968925,0.009478238139156972,0.00030464402977871657,-0.004950127963626492,-0.0010844410862599044,0.005781957006998438,-0.004568574054411498,-0.004152176060529293,-0.0009523989696595076
occupation_5,0.023977170366918148,-0.030288637124630674,0.004455530752808191,0.032996487121804495,0.004263940840206428,0.008677989785744869,0.020837967652811852,0.08686575985925793,-0.0667080373037889,-0.08786672160315431,-0.08912190711319157,0.03738074991804433,0.08100757086312727,-0.055411011962173295,-0.005099792712641834,-0.004267883820452739,0.02420469961673328,-0.0040138288881811325,-0.015776242405095113,-0.009818564195939133,-0.007485913416777019,-0.009062845850276393,0.001954396584028662,-0.06224695064610945,-0.08021110062492277,-0.11931456888660086,-0.08803310297502438,-0.07500944819077356,1.0,-0.1347814134096012,-0.1283888395756734,-0.13445353338784938,-0.13553654703938803,-0.09152178199689756,-0.05107398315971536,-0.06321625303928052,-0.02514747171554057,-0.006246264761532292,0.036422788039153955,-0.010952579738978214,0.004910012541598207,-0.02025197590640758,-0.020395565763256105,-0.0013899555056641694,0.037489657444722026,-0.0015576167022594604,-0.005528304170193722,-0.038466666812036206,-0.011251451699186692,0.016824562703649463,-0.016824562703649463,0.029572941782021255,-0.006293486195321305,-0.0002836793273394694,-0.02538318584563279,-0.009395715998740516,-0.0058410847542308365,-0.009014911456075674,-0.0037295024596287053,-0.011345755675777162,-0.0006723754006949972,0.0022848740173964342,-0.005105657502835491,0.0025188948137297397,-0.006753257918642777,0.02142931640424428,0.0009780206412665754,-0.008666031904413653,-0.0026120723539943113,-0.010050443883406668,0.001722978178685695,-0.0079600620123541,-0.006755572438748775,-0.002042003934479948,-0.003211213718861341,-0.005979912953312425,-0.003608230124909185,-0.0005769385829416433,-0.007202915162936555,-0.006221569821225906,-0.002268270425985117,-0.004267883820452738,0.0046463002303934655,-0.001766387746012375,-0.005299770411319377,-0.001766387746012375,-0.0044198405042355105,-0.005626656280390283,-0.005489125373293778,0.00238810514670079,-0.007735248289165579,-0.00703022702182307,-0.0016125474629327759
occupation_6,-0.0115289164600291,0.021184032254819154,0.007086103645221481,-0.13993678343618657,-0.0071846801193687524,-0.005714474501299695,0.05713627979013184,0.06783072289737281,-0.048275020965265106,-0.09324914728847815,-0.04580131198379917,0.07216700026125199,-0.015250674286424504,-0.031617355051876496,-0.005412189201159112,-0.0048590419832881485,-0.09420563111995713,0.12636989001645368,-0.027281900020317554,-0.011175903569650794,-0.04170568766954307,-0.0008715421331107453,-0.0014171670087279559,-0.06605999362617981,-0.08512456820826528,-0.12662338601886,-0.09342572063466081,-0.07960427969487162,-0.1347814134096012,1.0,-0.13625351661417823,-0.1426897135751312,-0.1438390690724704,-0.09712810463189417,-0.05420260698674546,-0.06708867228834853,-0.026687922926341413,-0.006628890348061488,-0.06180419087249388,-0.05059991629597652,0.15938789433400835,-0.07073539575611361,-0.052564543546306845,-0.014482144109425747,0.04885839464692022,-0.025695954897791702,0.004902888212709811,-0.04523444198236139,0.0013850003564983796,-0.2238817808635474,0.2238817808635474,0.0036593251504095613,0.003964578279453778,-0.00718414499489625,0.013432173283660457,-0.011912112010020955,0.016307842589440857,-0.005349918614024313,0.00022835029336662065,-0.0020458146833307734,-0.010805620310253273,0.014208267747021393,0.01207723207633004,-0.00424548333892517,-0.004729731340342803,-0.004329279844977041,0.0036516440254427884,0.0035084684528530158,0.0033033486025157957,-0.012727392150659704,-0.005560320123827538,0.01607614876985379,0.007829700027752042,-0.006440090222897633,-0.002652945909880594,0.005818705829124752,0.0031115625423122338,-0.010411508793513815,-0.0002575616007775489,-0.00438103915160465,-0.002548380707571618,-0.007843890789070563,-0.009915413829791178,0.006051816962930228,-0.008334026087942578,-0.0025047236734469704,0.004831226588519977,-0.0036295807586533167,-0.008330176606891644,0.0015208104584593244,0.00034745653867876235,0.008228884183236907,-0.0017113268042457852
occupation_7,-0.08647462343871978,-0.03287166595062981,0.007380726973896457,0.0032880836896799,-0.028988458551244302,-0.020361221927804752,-0.08707325711326705,0.0435979780377893,0.04798310649191105,-0.08882641537082975,0.01590872054464232,-0.08890923846102282,-0.05182161589823526,0.12274015916201685,-0.0051554934283788295,0.0018195980853482304,0.06943173867634474,-0.1386478828368369,0.08059039819252733,0.017778094794652043,0.027975970355010094,0.006756307170635782,0.004082590854841314,-0.06292682135827368,-0.08108717852977274,-0.12061774085050445,-0.08899461398548215,-0.07582871285243445,-0.1283888395756734,-0.13625351661417823,1.0,-0.13592205543669783,-0.13701689792892527,-0.09252139689303158,-0.051631821012709515,-0.06390671062038383,-0.025422136246524188,-0.006314487420276374,0.048422608728478776,0.04176305153231446,-0.17444222751129987,0.07656404191202217,0.10124264948803917,0.014110226437289075,-0.040058059841368884,0.008690812739298235,-0.0025752142140633393,0.04355943867073893,4.012846412449557e-06,0.26034920248378746,-0.26034920248378746,0.02212551742169498,-0.015761112095129606,-0.013425103458108049,-0.026139208933376398,0.018322147473720355,-0.010650507201753085,-0.0026499408391028978,-0.007279869212049682,0.008239875025719498,0.003806078296873223,-0.008628380940713035,-0.005252157932432814,-0.006983489324637463,-0.007047610315502568,-0.010878083870398006,-0.007360442407056518,-0.001178219663637323,0.01090457095632083,-0.012882852534110655,-0.008968208987754,-0.0029438937144472257,0.0012996855991785536,0.0035997811631730955,0.008257476034592466,-0.009249847679143353,0.0014346067169918111,-0.0078677555049573,0.008864712450993385,-0.0011568963997813984,-0.003964789769307847,0.0018195980853482304,0.0007552522203018844,0.004018237859679159,-0.0031443903794071038,0.0010587449313454562,-0.002475260004276599,0.00791678608135156,0.012172981759213462,-0.0009445052105797526,-0.004860240925321948,-0.003850995468025485,-0.001630159952872333
occupation_8,0.2109380753366414,0.09366432731994492,-0.012063119241604638,0.18745041615618427,0.07131231940067259,0.04757126994727615,0.14836450633633327,-0.030930528309515506,0.012619113575026712,-0.09302230197154733,-0.015114509553103587,0.02429876995951677,0.13744269093564804,0.03291226893676865,-0.005399023077818292,-0.004834500938213804,-0.09865224705418149,0.10095974502699506,0.011488718936228572,-0.02300624982507655,-0.012200140252846686,-0.014445513672543615,-0.0036285601614633183,-0.06589929081412922,-0.08491748739074247,-0.12631535186554554,-0.09319844577131763,-0.07941062797170284,-0.13445353338784938,-0.1426897135751312,-0.13592205543669783,1.0,-0.14348915467475656,-0.09689182305379085,-0.05407074939964767,-0.06692546703049629,-0.02662299975534745,-0.006612764380418549,-0.10197120700796546,-0.0005550561591399871,0.097829962755986,0.015860783956546665,-0.023384807083510845,-0.04075817485046854,0.04757977566572028,0.0013297999529086112,-0.020886276799600322,-0.04900238723960519,-0.006708765457748389,-0.035504747096515424,0.035504747096515424,0.029478594137720134,-0.019083223387708608,-0.002260321794664927,-0.04150059446773745,-0.01500860088020834,-0.007116539550643068,-0.014795684146031461,-0.002724967526779304,-0.009033827639823671,0.0032752573535199856,-0.0064460905911632215,-0.0013753800428939606,0.008295804003105155,0.022124396506321243,0.005973684085092584,0.023291178657734384,-0.006828974416271917,-0.009930775131907807,0.0009911600100765195,-0.007541963453315886,-0.008958441802783598,-0.0068042094047089195,0.016493496567668967,0.003186514126984511,-0.013105334364853553,0.0006551099425437773,0.008333272605852,-0.011956022377858031,0.005659313854605581,-0.011938487456300065,0.004136423590339914,-0.0031439062430352084,-0.005331717096613195,0.009482571000892299,0.003240473687471524,-0.003284077481848222,-0.00623567882188178,-0.0016095258349903905,-0.004572030895719528,0.01467006139958448,0.005132039758464031,-0.0017071636940987256
occupation_9,0.18879279195859905,0.05543986898395888,-0.011229589042454313,0.3676136674678928,0.07443988520154049,0.04293692341580064,0.05970010591014987,-0.11710174733297374,0.11828491572663254,-0.09377158999986655,0.16710116134495204,0.01986015861584603,0.010372374501500064,0.02631504939600446,-0.005442511824829368,-0.00788783739545613,-0.02459171761159975,0.043785718097866154,-0.0077686371463400825,-0.01710027969816029,-0.020888216731273973,-0.00840029799978419,-0.0015130524886920284,-0.06643010491607283,-0.08560149171388096,-0.12733281304356214,-0.09394915262541982,-0.0800502749337691,-0.13553654703938803,-0.1438390690724704,-0.13701689792892527,-0.14348915467475656,1.0,-0.09767227979929728,-0.0545062854415293,-0.06746454690889966,-0.026837446125431146,-0.006666029727322768,-0.08321125915269366,0.04479695602876658,0.02531413634621389,0.050421365880638995,-0.018825991123620357,-0.03967692134734902,0.02479749701565516,0.03445049400879779,-0.004279051307706061,-0.046249965144738746,-0.007190939299309537,0.02563880920961598,-0.02563880920961598,-0.006682533473381608,-0.013789966269324572,0.02614331537327096,-0.04289065945925357,0.0069364132058656386,-0.0029137550639649038,-0.005472584871454724,0.018205413364408663,-0.011317282371600264,-0.0005091712532043328,0.0011886652558525616,0.005205990090956661,0.013383870925434383,0.013251254182715251,-0.0006765994822932389,-0.006212989302763802,-0.0040525319570352165,-0.007154259987041612,0.030347661310273336,0.00037592472305340114,-0.014095821762685189,0.002303658000996704,0.006216462638480798,0.013281754730446443,-0.013251961652508104,0.005494030106061586,0.030063346289361397,-0.008159435297847828,0.0005198073937147952,-0.013453843483943803,0.0010293405063323225,0.04208807285224437,-0.008255076755848427,0.013697961297838948,-0.002574521387859066,-0.0034253307428892734,-0.0037013865609575956,-0.0031711905331491567,-0.0016061324451242527,-0.008255076755848427,0.004996751165039824,-0.0017209147762721237
occupation_10,-0.06993604802005024,-0.00886648626868907,0.012307118344665554,-0.14492573754482369,-0.01975455009161508,-0.014467884170455997,0.006680372414046746,0.14462852764216902,-0.0446175973407661,-0.0633197702386221,-0.0589493382581169,-0.056671272415754446,-0.040800983271692924,-0.03506182784020066,-0.0036750853672169776,0.0028722195355503533,-0.022628961058730666,0.014385871729269714,0.005853415928874794,0.013822940887704423,-0.0038800884717998165,-0.0014001808038322783,-0.003982352450183894,-0.04485728545521386,-0.057802867450727546,-0.0859821665151167,-0.06343967035605656,-0.05405437847808704,-0.09152178199689756,-0.09712810463189417,-0.09252139689303158,-0.09689182305379085,-0.09767227979929728,1.0,-0.03680566225573545,-0.04555579797175614,-0.018122129767194066,-0.004501272408183578,-0.015972445351784458,-0.011377016298894684,0.01785992275506375,-0.01045442841604732,0.006350395205280846,0.013184320688091996,-0.03643457994062334,-0.004398699863962287,0.020479073959330373,0.04014852274622931,-0.0009404094576902774,-0.03571551133522128,0.03571551133522128,-0.042298816281024984,-0.00391379724831548,-0.0006635286175520535,0.05053072520235904,0.0019166223414871465,0.009304951684988912,0.005120942503200789,-0.004548120973137474,0.01472542530017235,0.0007389172656068416,0.01160087035393075,0.005283959166338455,0.0008550637410835605,-0.008106458862255006,-0.005462578341543293,-0.002769665100090965,0.017821396922529178,0.011511222654235244,0.004173653762518204,0.008737510494199081,0.024922572500847454,0.008262835314900975,-0.007236625017282911,-0.006223269803114562,0.013135804858990505,0.0004932712479410055,-0.009374947039408167,0.010652169128055531,-0.0029367336341681333,0.03821198236828558,0.002872219535550353,-0.006647795418314325,0.02576220119951735,-0.0071661150548340885,-0.0016572241869900895,0.01741033029967612,0.008421893121787434,-0.008324653244275879,0.0032030134660940364,0.006176897352012035,-0.005066222474507447,0.017619275190549052
occupation_11,0.02487268752194909,0.002964839106085661,0.0162869830496382,0.004532007199784715,-0.004422963919028291,-0.0006586881610360426,0.02014718866981358,-0.12131857713564187,0.09987093815511508,-0.035335772624642055,0.23011320919211806,-0.03821243679088153,-0.023191108576002324,0.0157111438367222,-0.0020508915370782334,-0.00297235899174135,-0.02709122569092617,0.03879988671300346,-0.005318238756906775,-0.006522382004743535,-0.016426206166987704,-0.007297704428472698,0.0013530370524521866,-0.025032732011356598,-0.032257049790199596,-0.047982585443733766,-0.03540268321625294,-0.03016519516842759,-0.05107398315971536,-0.05420260698674546,-0.051631821012709515,-0.05407074939964767,-0.0545062854415293,-0.03680566225573545,1.0,-0.02542253884999464,-0.01011310455667506,-0.0025119474966150963,-0.0159343735692654,-0.011083758737727298,0.049385427045099066,-0.025245086398791382,-0.022904789670545222,-0.00700848904245852,-0.020087809546869125,-0.00803902501849441,-0.0002749188017173982,0.027085699014567963,0.0052878714603710915,-0.06314256733362693,0.06314256733362693,0.01914040029447585,-0.005494218456888583,-0.011379795480250247,-0.014919877507001468,-0.0017635085815314608,-0.0025965082759547508,-0.0018969265671699568,-0.003979177975442363,0.0007063233651319553,0.011598250182616843,-0.0034324306093742895,-0.003946059709304665,-0.004984099485580022,0.0012710646591014196,-0.006962400989688763,-0.004541655917828672,-0.0059839220003451475,-0.006019080343619405,-0.007171685306737917,0.005105618480975918,-0.0013725855705979488,-0.006652121947048693,-0.0028634585107987286,0.006420653124485422,-0.002650930534775729,0.0023315426155247373,-0.005231715082101298,-0.004541655917828672,0.0023315426155247373,-0.0034101525811945413,0.011093034398234043,0.0025236285540421945,-0.0031107451120754473,0.0012298902269274724,-0.0031107451120754473,-0.004352157909230463,0.00283209123506492,-0.003550816737283192,0.004305600226121988,-0.0031107451120754473,-0.0028272194411067745,-0.0006484890918542072
occupation_12,-0.05121269742571442,0.022002893764544146,-0.028721944715693337,-0.08251441126420185,-0.009003675210153371,-0.013096575586665006,0.06298170400852117,-0.09414554789756559,-0.021384368308396375,-0.04373645847421905,-0.02558039867199544,0.23611208753094265,0.019703302615558204,-0.024477709192189227,-0.0025384681268861334,0.04226281050779762,-0.014602509918245382,0.04451341541849684,-0.03904325341341,-0.016180413975061883,-0.005700314545404436,0.016740636280486422,-0.0005570795482677701,-0.030983984862621702,-0.03992580362219184,-0.05938990999398835,-0.04381927631274664,-0.03733663389407807,-0.06321625303928052,-0.06708867228834853,-0.06390671062038383,-0.06692546703049629,-0.06746454690889966,-0.04555579797175614,-0.02542253884999464,1.0,-0.012517382375841985,-0.003109134998749375,-0.006993036329304688,-0.02909117544603019,0.05812287448603842,-0.029659538632580515,-0.02499656896985079,0.0041714995785139125,0.03685492598845866,-0.01600686190356819,0.002116806849263985,-0.03514080979783816,-0.000412279206203986,-0.10089521404601688,0.10089521404601688,-0.012620118748933188,-0.0036587376616271533,-0.014638674270152613,0.08184346244207215,-0.004608686759803792,-0.004669983567759106,-0.0008756179657161903,-0.00498680257528236,0.004638321130057303,-0.002713683734630364,0.0007252512025279631,-0.0005570795482677701,-0.006169013551735106,-0.006719461584719627,-0.008617634174893574,-0.005621383960224559,-0.004550236855649708,-0.0017707094551113365,-0.008876673504220207,-0.0015652683660227933,0.003075256479567294,-0.003092714191552436,-0.004960347867242703,-0.006033473860484232,0.006500031238300077,0.00040749648619436567,-0.0064754969947282085,-0.005621383960224559,0.00040749648619436567,-0.008154630287907565,-0.003679004191975951,-0.009878433881156041,-0.0038502900690301762,-0.0006799643343532589,-0.0038502900690301762,-0.005386834913510833,-0.004171855005912737,-0.00827278928331072,-0.0035903036894403086,0.0016371878285937477,-0.0034993593318867985,-0.0008026601409894278
occupation_13,-0.0375256958327231,0.013143797636902666,0.004030491615633848,-0.05244835561304521,-0.010893459378955334,-0.008699302814182356,-0.04018012985123871,0.04683477325530921,-0.014508616792391862,-0.01739839518382907,-0.018483787531280684,-0.020676925241100357,-0.013379730565188269,-0.01226382881242018,-0.001009804478319913,-0.0014635105595642143,0.011872011253132088,-0.049090626396978906,0.011180068222356123,0.022462796789563394,0.054574462694729986,0.0152405163281614,-0.0019429349110535738,-0.012325451849912177,-0.015882513895365217,-0.023625349652316566,-0.017431340180594706,-0.014852540282977635,-0.02514747171554057,-0.026687922926341413,-0.025422136246524188,-0.02662299975534745,-0.026837446125431146,-0.018122129767194066,-0.01011310455667506,-0.012517382375841985,1.0,-0.0012368161775147344,-0.0020630485357626366,0.023106035189226843,-0.05686889367346125,0.007455089048049172,0.03387892515839021,0.03801696958907199,-0.021468480195151306,-0.004243576991005905,0.006385836821984617,0.027514048331773126,-0.003968803019172548,0.09153134763451591,-0.09153134763451591,-0.06071695711398553,0.053046455068298026,0.012778430749558114,0.0385937833659054,0.002025996236299319,0.010849352035384128,0.004679567544766509,-0.0043155801819073965,0.005180127348493109,0.007230731562727569,-0.0016900375949702347,-0.0019429349110535738,-0.002454038104862829,0.019300141742514466,-0.003428101180456778,-0.002236190652649118,0.018041186326796757,-0.002963635168641481,-0.0035311472152068342,-0.0021665880971593133,-0.0026153409307484703,-0.0032753280273561877,-0.0030654635183364628,-9.304285348412884e-05,0.09326278025886513,-0.0017493909456849607,-0.002575957442745153,0.025395793794143313,0.010019720978439674,0.003112474540118255,-0.001463510559564214,-0.003929648226158715,-0.0015316482067894654,0.01894693888049767,-0.0015316482067894654,0.007468029614273861,-0.0016595669739764265,0.009241059834343356,0.012984457764451476,0.011908661120557114,0.013394901818488684,-0.0003192987914070328
occupation_14,0.0038638026140077374,-0.007697641252127095,0.006054565019735691,0.002755157850041956,-0.0009694071444493607,0.001616978864753343,0.003731276703732816,-0.026408074418819323,-0.0036037285510848783,-0.0043215073059136196,-0.004591102915723339,-0.0051358462978410985,-0.003323329696658356,0.10085073727237209,-0.0002508206868792013,-0.0003635146522776337,0.007580071535683171,0.0002981303109505987,-0.006948132245597372,-0.003151923517398765,-0.003139140627840872,-0.002000363165559641,-0.00048259666045732106,-0.0030614622587483644,-0.0039449845293139125,-0.005868191867612246,-0.004329690362035274,-0.0036891541240493975,-0.006246264761532292,-0.006628890348061488,-0.006314487420276374,-0.006612764380418549,-0.006666029727322768,-0.004501272408183578,-0.0025119474966150963,-0.003109134998749375,-0.0012368161775147344,1.0,-0.001059136270582076,0.0030341940864938213,-0.0001310701470903868,-0.003923818469028666,-0.006001189874871619,0.010392530889150153,0.0005786989963464654,-0.00314020760807491,-0.0016047023563593083,-0.001741216348276292,0.010241688294167961,-0.012343100456370387,0.012343100456370387,0.0020744247066610396,-0.000988951401829526,0.006557326872445446,-0.0024698974088279463,-0.0013662979541796915,-0.0007403987122566791,-0.0006873583622196585,-0.0010719270995007,-0.0010778228669235416,-0.0009329810797655947,-0.0004197806600416109,-0.0004825966604573211,-0.0006095472304831926,-0.0008949239190836867,-0.0008514902748343397,-0.0005554371044417271,-0.0007318238918165086,-0.0007361236998025259,-0.0008770854051502493,-0.0005381488460201103,-0.0006496124970301445,-0.0008135436544537835,-0.0007614163749318388,-0.0011406969861655213,-0.000744649356241286,-0.0004345231656597464,-0.000639830213702261,-0.0005554371044417271,-0.0004345231656597464,-0.000805741836344381,-0.0003635146522776337,-0.0009760672372127341,-0.0003804390488774632,-0.0004890797684163705,-0.0003804390488774632,-0.0005322618073479782,-0.0004122122027299357,-0.0008174168777105022,-0.00035475034252054765,-0.0003804390488774632,-0.00034576432217711304,-7.93091572674119e-05
