,class,age,fnlwgt,education-num,capital-gain,capital-loss,hours-per-week,workclass_0,workclass_1,workclass_2,workclass_3,workclass_4,workclass_5,workclass_6,workclass_7,workclass_8,marital-status_0,marital-status_1,marital-status_2,marital-status_3,marital-status_4,marital-status_5,marital-status_6,occupation_0,occupation_1,occupation_2,occupation_3,occupation_4,occupation_5,occupation_6,occupation_7,occupation_8,occupation_9,occupation_10,occupation_11,occupation_12,occupation_13,occupation_14,relationship_0,relationship_1,relationship_2,relationship_3,relationship_4,relationship_5,race_0,race_1,race_2,race_3,race_4,sex_0,sex_1,native-country_0,native-country_1,native-country_2,native-country_3,native-country_4,native-country_5,native-country_6,native-country_7,native-country_8,native-country_9,native-country_10,native-country_11,native-country_12,native-country_13,native-country_14,native-country_15,native-country_16,native-country_17,native-country_18,native-country_19,native-country_20,native-country_21,native-country_22,native-country_23,native-country_24,native-country_25,native-country_26,native-country_27,native-country_28,native-country_29,native-country_30,native-country_31,native-country_32,native-country_33,native-country_34,native-country_35,native-country_36,native-country_37,native-country_38,native-country_39,native-country_40,native-country_41
occupation_0,0.02095084775886493,-0.013712888714049189,-0.0007958003813849961,0.07499583549030454,0.003631531540120809,0.006823981952713774,-0.011975146089387826,0.03937537881693036,0.017360469585665957,-0.0430658421084951,-0.017170541704091512,-0.032380503875426424,-0.02717877282413642,0.03838262782679293,-0.0024995454905057347,-0.0036225935792565784,0.0074102694347454885,-0.012981334435910099,0.015029741640130108,0.0018745887144597517,-0.006920054477278821,-0.010284838334620933,-0.004809301502950517,1.0,-0.0393136164845546,-0.05847927737785374,-0.04314739009116723,-0.036764146806556534,-0.06224695064610945,-0.0660599936261798,-0.06292682135827367,-0.06589929081412922,-0.06643010491607283,-0.04485728545521387,-0.025032732011356598,-0.0309839848626217,-0.012325451849912177,-0.003061462258748364,-0.01449108066935597,0.020569834979446658,-0.01346847134066184,0.0022603419941645197,0.01114312034864164,-0.005999677274224324,-0.00047756409986333845,0.011849836371219094,-0.004017759971334549,-0.002749311840131453,-0.0073185078991784835,0.02120109381727142,-0.02120109381727142,0.012073023787002372,-0.005560037835826366,0.0005777176334830053,-0.018494136191908917,0.00976920842420144,-0.0016491502616726467,-0.003764921338957785,-0.0027521910425300907,-0.006797504046084654,-0.007021884676824865,-0.004183310670518448,-0.004809301502950517,-0.00259683484038212,0.0029414063616506705,-0.008485498956059791,-0.0017196010896663415,0.0014012750762580095,0.004189030213278326,0.0009392001494189676,-0.0014249802056519217,-0.006473692452289157,-0.005499302208716612,-0.002016176882216275,0.003543734301688307,-0.0017240971706670876,0.0005452212514329077,0.0002505980446645835,0.005911577941905842,-0.00433022663624305,-0.008029594363228787,-0.0036225935792565784,0.005503866697989649,-0.0037912531094053347,0.012455307938745129,-0.0037912531094053347,-0.0013228396048270937,0.006170143332591438,0.004832739989288111,-0.0035352531321694905,-0.0037912531094053347,0.0026799077940318685,-0.0007903528567364264
occupation_1,-0.01848294055394935,0.03935731642243577,0.002947606131291345,-0.13329045611549564,-0.013784084395369612,-0.003288613364204841,0.07475850348859114,0.0508551073622377,-0.01720774300201125,-0.05549442276297981,0.0018685882577928804,-0.00113792147524504,-0.02283352939598233,-0.018155315547011622,-0.0032209014702643674,-5.786104538890153e-05,-0.05917049868776009,0.0786379604384805,-0.018362912418655206,-0.009750483228820016,-0.01883181457932899,-0.00023760658796641627,-0.0027234860511710333,-0.0393136164845546,1.0,-0.07535609621900367,-0.05559950507425738,-0.04737409059048342,-0.08021110062492279,-0.08512456820826528,-0.08108717852977274,-0.08491748739074247,-0.08560149171388096,-0.05780286745072755,-0.0322570497901996,-0.03992580362219184,-0.015882513895365217,-0.0039449845293139125,-0.03471574898451273,-0.03118809238673185,0.09727377523430926,-0.039627961735531805,-0.033403539512034494,-0.01637291998282418,-0.0036990150335066787,-0.018852360661915493,0.0004463460861825732,0.013664977089606274,0.0052260934939589694,-0.13271968267373402,0.13271968267373402,0.02222854974228869,0.0008945104034672426,-0.001690040798103945,-0.010966197705021368,-0.01261123793638174,-0.002708179329461553,0.00581833656339674,0.0003522447100186885,0.0033200438109677677,0.006024884230616568,-0.001397760884407039,-0.006197241194703679,-0.002324439652093097,-0.009615403377108247,-0.00896240867783525,-0.0010947250768725183,0.0020673253689725136,-0.004893587865661732,-0.007433667181534725,-0.0006791320380962199,-0.005759729320705868,-0.0042565278807654644,-0.009777690795825212,-0.007274432251735024,-0.005055085306937306,-0.005579907784127271,-0.00821634810778467,-0.0010947250768725183,-0.0017223868217444802,7.0169400630886e-05,-0.0046680554644504485,-0.009091021135179317,-0.004885389268013397,-0.0062804937055591405,-0.00048010573384353936,0.0026153964769657814,-0.0012273434826043845,-0.0002279083291495922,-0.0045555090133036725,-0.00048010573384353936,0.00040655163946035864,-0.0010184446284171992
occupation_2,-0.1552544391699546,-0.0987037580660658,-0.008846466182261668,-0.16885392679520975,-0.058957693245925764,-0.03825421163560363,-0.18346739574526053,0.09438733795109547,-0.0029902591729971304,-0.08254833902027735,-0.00446443996752881,-0.028545886964888148,-0.047875471018039024,-0.03601471555482575,-0.004791113291760567,-0.00038277585461027656,0.11823780767892451,-0.15938060138373525,0.018547468156232025,0.04715550397914754,0.04153913005305494,0.01732545739184443,0.003140730074771442,-0.05847927737785374,-0.07535609621900367,1.0,-0.08270464968762897,-0.07046928855433275,-0.11931456888660086,-0.12662338601886,-0.12061774085050445,-0.12631535186554554,-0.12733281304356214,-0.08598216651511668,-0.047982585443733766,-0.05938990999398835,-0.023625349652316562,-0.005868191867612248,0.10158234317838433,0.030589027727511195,-0.16845058285230705,0.011180719635458056,0.06999731921113844,0.05004302591208627,-0.07850055273330978,0.012103241737862229,0.007548433742548848,0.08123939848025061,0.009492812489241812,0.15398982979975462,-0.15398982979975462,-0.05267963227245883,0.04882166363713279,0.01482404209117312,0.03157146227983722,0.019543192963472063,-0.0012404322447080126,0.032027973437092995,0.0018477304863898359,0.016045351127311487,0.0039595091205498366,-0.005177348656126292,0.0006688962019731892,0.00010402457849045505,-0.005075796766103382,0.004782998162077624,0.0022794043395727025,0.003968925432053108,0.0037823203856285526,0.018669687389477486,0.014108291779440639,-0.0013840150196226379,0.00501673185274347,0.005845485748184385,-0.00919654273297527,0.001812257910014738,-0.0028103282465153836,-0.0084909364730239,0.006575812125521952,0.013659141683049592,0.012776467327032961,0.009458707716652293,-0.013744551121683877,-0.00413236517936764,-0.004464042188428483,0.00527169061251617,-0.0012009086603339807,0.009485838961450055,0.020921357480572073,-5.3406952968997303e-05,0.00840637587647744,-0.0031559402394620638,-0.0015149434533094528
occupation_3,-0.08392071837513165,-0.01725399778798303,-0.007127985182163018,-0.06939168845366213,-0.019995008139085182,-0.012794186408158305,-0.16334107604460205,-0.37218799129381247,-0.050789939066538295,0.9981100135489116,-0.06470571632472065,-0.0723831767084479,-0.04683807628642881,-0.04293166791970877,0.057930398228592285,-0.005123273514431808,0.058927917362640116,-0.06337394402362524,-0.028616101171023586,0.004546906595722372,0.068259587404777,0.00693347057123286,0.009180005463110113,-0.04314739009116723,-0.05559950507425738,-0.08270464968762897,1.0,-0.05199390312323338,-0.08803310297502438,-0.09342572063466081,-0.08899461398548215,-0.0931984457713176,-0.09394915262541982,-0.06343967035605655,-0.03540268321625294,-0.04381927631274664,-0.017431340180594706,-0.004329690362035274,0.1066144347143302,-0.011396217906832116,-0.07580137784230488,0.02390062746854854,-0.010545203768636316,0.00986244117950568,-0.0209362281641304,0.004376700035695798,0.007409774660426241,0.017785115413422047,0.007178951241691516,0.06384399046235432,-0.06384399046235432,0.005546219371938761,-0.0014296381487707626,-0.0022021175011126314,-0.00426034062062047,-0.0056363811476211325,0.0020781299769029923,0.003787928833538737,0.012315548927370934,-0.0022712206391933146,-0.004865345505552298,0.0014316033494569287,-0.003605264447972221,-0.0009955052260914718,0.0012018375563744327,0.013401878771531766,-0.007828174705721709,-0.0039845210549993605,-0.004081964410744827,0.003494540401464442,-0.004717623077917449,0.0027245561390822626,-0.001972300612895617,-0.004646715849490307,0.001563952774221707,-0.006347569433926208,0.0009748187281126795,0.01510471219273948,-0.0050503417273441925,-0.0025746144251957664,0.00014620386324551405,-0.0008812805158748166,-0.007420199924014725,0.0027450941642827168,-0.0005849278498470085,-0.0013083535235939483,-0.0017044577074291753,-0.0020682870407465535,-0.005851184951288421,-0.0006530469677507673,-0.005361801211470614,-0.00041352596158237935,-0.0011177610100010775
occupation_4,-0.08518931565243754,-0.09839289441948006,0.024491151497921686,-0.13376618624126574,-0.030590487936463878,-0.020255188956248147,-0.04980922585190582,0.10684717773067261,-0.033491963220326354,-0.05189563535079128,-0.028195853737612575,-0.05376947946085195,-0.03657875453854564,-0.014902753909426697,-0.0030120275133877585,0.005434796994041208,0.07459332185388985,-0.045949136978653576,-0.025023064668151195,-0.0011117446649292525,-0.022477068486375578,0.004831758533852521,-0.0021031815592060417,-0.036764146806556534,-0.04737409059048342,-0.07046928855433275,-0.05199390312323338,1.0,-0.07500944819077357,-0.07960427969487162,-0.07582871285243444,-0.07941062797170284,-0.0800502749337691,-0.054054378478087035,-0.03016519516842759,-0.03733663389407807,-0.014852540282977637,-0.003689154124049398,0.08314815389763743,-0.017607501302604227,-0.03383161418749207,-0.03330131855622822,-0.020357274058604397,0.04355052872557286,-0.015191300428584634,-0.014887209553250869,0.0008687372132542956,0.021818490306232674,0.014631814504824417,-0.09341483380741761,0.09341483380741761,-0.017230487760666387,0.00799112398943968,-0.008012488282447829,0.04973993955252433,0.003258458125098249,0.010381176160726785,-0.00047135401660247314,-0.009537997000812377,-0.001336054832635058,-0.0016349569985675133,-0.005041015210369603,0.0015889898775972612,-0.00731986285409112,-0.006757425176976303,-0.003937428575121808,-0.0034613049737309666,0.0033976357912429474,0.0032750696695822636,-0.010532645471845507,0.00678412043601514,0.00866659747336673,0.0055832528893902085,-0.004458028945309587,-0.005860868795063041,0.017406553592351742,-0.0052180533689465455,-0.0076835217682668195,0.009373759941196557,-0.0052180533689465455,0.005824964559819781,-0.004365334246561343,-0.006231907249181616,-0.004568574054411498,-0.005873206620396893,0.009478238139156974,0.00030464402977871657,-0.0049501279636264914,-0.0010844410862599046,0.005781957006998438,-0.004568574054411498,-0.004152176060529293,-0.0009523989696595076
occupation_5,0.023977170366918148,-0.03670857230619842,0.0054567299234409864,0.03729852631999013,0.00434909644219362,0.0087749815506024,0.02353553711916328,0.08686575985925793,-0.0667080373037889,-0.08786672160315431,-0.08912190711319158,0.03738074991804433,0.08100757086312727,-0.05541101196217329,-0.005099792712641834,-0.004267883820452739,0.02420469961673328,-0.0040138288881811325,-0.015776242405095113,-0.009818564195939133,-0.007485913416777019,-0.009062845850276393,0.0019543965840286624,-0.06224695064610945,-0.08021110062492279,-0.11931456888660086,-0.08803310297502438,-0.07500944819077357,1.0,-0.1347814134096012,-0.1283888395756734,-0.13445353338784938,-0.13553654703938803,-0.09152178199689755,-0.051073983159715355,-0.06321625303928052,-0.02514747171554057,-0.006246264761532293,0.03642278803915395,-0.010952579738978214,0.004910012541598207,-0.02025197590640758,-0.02039556576325611,-0.0013899555056641696,0.037489657444722026,-0.0015576167022594604,-0.0055283041701937215,-0.0384666668120362,-0.011251451699186692,0.016824562703649463,-0.016824562703649463,0.02957294178202126,-0.006293486195321304,-0.00028367932733946945,-0.025383185845632785,-0.009395715998740516,-0.0058410847542308365,-0.009014911456075674,-0.0037295024596287053,-0.011345755675777162,-0.0006723754006949972,0.0022848740173964342,-0.005105657502835491,0.0025188948137297397,-0.006753257918642776,0.02142931640424428,0.0009780206412665754,-0.008666031904413653,-0.002612072353994311,-0.010050443883406668,0.0017229781786856952,-0.0079600620123541,-0.006755572438748775,-0.0020420039344799484,-0.003211213718861341,-0.005979912953312425,-0.003608230124909185,-0.0005769385829416433,-0.007202915162936555,-0.006221569821225906,-0.002268270425985117,-0.004267883820452739,0.0046463002303934655,-0.0017663877460123748,-0.005299770411319377,-0.0017663877460123748,-0.0044198405042355105,-0.005626656280390283,-0.005489125373293778,0.00238810514670079,-0.007735248289165579,-0.007030227021823071,-0.001612547462932776
occupation_6,-0.011528916460029098,0.02567416871756493,0.008678416993780969,-0.15818155977823148,-0.0073281661065290795,-0.0057783437821814125,0.06453283046871847,0.06783072289737282,-0.048275020965265106,-0.09324914728847813,-0.04580131198379917,0.07216700026125199,-0.015250674286424503,-0.03161735505187649,-0.005412189201159112,-0.004859041983288148,-0.09420563111995713,0.1263698900164537,-0.02728190002031755,-0.011175903569650793,-0.04170568766954307,-0.0008715421331107454,-0.0014171670087279559,-0.0660599936261798,-0.08512456820826528,-0.12662338601886,-0.09342572063466081,-0.07960427969487162,-0.1347814134096012,1.0,-0.13625351661417823,-0.1426897135751312,-0.14383906907247038,-0.09712810463189417,-0.05420260698674545,-0.06708867228834851,-0.026687922926341413,-0.006628890348061489,-0.06180419087249387,-0.05059991629597652,0.15938789433400835,-0.07073539575611362,-0.05256454354630685,-0.014482144109425749,0.04885839464692022,-0.0256959548977917,0.00490288821270981,-0.04523444198236139,0.0013850003564983796,-0.2238817808635474,0.2238817808635474,0.0036593251504095604,0.003964578279453778,-0.0071841449948962495,0.013432173283660457,-0.011912112010020954,0.016307842589440857,-0.0053499186140243135,0.00022835029336662065,-0.0020458146833307734,-0.010805620310253271,0.014208267747021393,0.012077232076330041,-0.00424548333892517,-0.0047297313403428035,-0.004329279844977042,0.0036516440254427884,0.0035084684528530158,0.0033033486025157957,-0.012727392150659702,-0.005560320123827537,0.01607614876985379,0.007829700027752042,-0.006440090222897633,-0.002652945909880594,0.005818705829124751,0.0031115625423122333,-0.010411508793513815,-0.0002575616007775489,-0.00438103915160465,-0.002548380707571618,-0.007843890789070562,-0.009915413829791176,0.0060518169629302275,-0.008334026087942578,-0.00250472367344697,0.004831226588519977,-0.0036295807586533163,-0.008330176606891643,0.0015208104584593246,0.0003474565386787623,0.008228884183236907,-0.0017113268042457854
occupation_7,-0.08647462343871978,-0.039839096140533554,0.009039244922689607,0.0037167797768633834,-0.029567390044696364,-0.020588794314750594,-0.09834528534740347,0.04359797803778931,0.04798310649191105,-0.08882641537082975,0.01590872054464232,-0.08890923846102283,-0.05182161589823525,0.12274015916201683,-0.0051554934283788295,0.0018195980853482306,0.06943173867634474,-0.13864788283683693,0.08059039819252732,0.01777809479465204,0.027975970355010097,0.006756307170635782,0.004082590854841314,-0.06292682135827367,-0.08108717852977274,-0.12061774085050445,-0.08899461398548215,-0.07582871285243444,-0.1283888395756734,-0.13625351661417823,1.0,-0.13592205543669783,-0.13701689792892524,-0.09252139689303156,-0.05163182101270952,-0.06390671062038382,-0.025422136246524184,-0.006314487420276374,0.04842260872847877,0.041763051532314466,-0.17444222751129987,0.07656404191202215,0.10124264948803917,0.014110226437289076,-0.040058059841368884,0.008690812739298233,-0.0025752142140633384,0.04355943867073893,4.012846412449557e-06,0.26034920248378746,-0.26034920248378746,0.02212551742169498,-0.015761112095129606,-0.013425103458108049,-0.0261392089333764,0.018322147473720355,-0.010650507201753086,-0.002649940839102898,-0.007279869212049682,0.0082398750257195,0.0038060782968732227,-0.008628380940713035,-0.005252157932432813,-0.0069834893246374635,-0.007047610315502568,-0.010878083870398006,-0.007360442407056517,-0.0011782196636373231,0.010904570956320832,-0.012882852534110653,-0.008968208987754,-0.0029438937144472257,0.0012996855991785536,0.0035997811631730955,0.008257476034592467,-0.009249847679143353,0.0014346067169918111,-0.007867755504957299,0.008864712450993385,-0.0011568963997813984,-0.003964789769307847,0.0018195980853482306,0.0007552522203018844,0.004018237859679158,-0.0031443903794071033,0.0010587449313454562,-0.002475260004276599,0.00791678608135156,0.012172981759213462,-0.0009445052105797527,-0.004860240925321948,-0.003850995468025485,-0.0016301599528723333
occupation_8,0.21093807533664138,0.1135172810116183,-0.01477381425191894,0.2118899583123922,0.07273650508130065,0.0481029623717452,0.16757096489560594,-0.03093052830951551,0.01261911357502671,-0.09302230197154732,-0.015114509553103587,0.02429876995951677,0.13744269093564804,0.03291226893676865,-0.005399023077818293,-0.004834500938213805,-0.0986522470541815,0.10095974502699508,0.01148871893622857,-0.023006249825076548,-0.012200140252846688,-0.014445513672543615,-0.0036285601614633183,-0.06589929081412922,-0.08491748739074247,-0.12631535186554554,-0.0931984457713176,-0.07941062797170284,-0.13445353338784938,-0.1426897135751312,-0.13592205543669783,1.0,-0.14348915467475654,-0.09689182305379085,-0.05407074939964767,-0.06692546703049627,-0.02662299975534745,-0.006612764380418549,-0.10197120700796544,-0.0005550561591399871,0.09782996275598602,0.015860783956546665,-0.02338480708351084,-0.04075817485046854,0.047579775665720275,0.0013297999529086112,-0.02088627679960032,-0.04900238723960519,-0.00670876545774839,-0.035504747096515424,0.035504747096515424,0.02947859413772013,-0.019083223387708605,-0.0022603217946649268,-0.04150059446773745,-0.01500860088020834,-0.007116539550643067,-0.014795684146031461,-0.0027249675267793042,-0.009033827639823671,0.0032752573535199856,-0.006446090591163221,-0.0013753800428939608,0.008295804003105155,0.022124396506321243,0.005973684085092585,0.023291178657734377,-0.006828974416271916,-0.009930775131907805,0.0009911600100765193,-0.007541963453315886,-0.008958441802783598,-0.00680420940470892,0.016493496567668967,0.003186514126984511,-0.013105334364853552,0.0006551099425437773,0.008333272605851998,-0.01195602237785803,0.00565931385460558,-0.011938487456300065,0.004136423590339915,-0.003143906243035208,-0.005331717096613194,0.009482571000892299,0.003240473687471524,-0.003284077481848222,-0.006235678821881779,-0.0016095258349903903,-0.0045720308957195276,0.01467006139958448,0.005132039758464031,-0.0017071636940987256
occupation_9,0.18879279195859902,0.0671908224483586,-0.01375298207004507,0.41554266067852424,0.07592653182112345,0.04341681888496702,0.06742855551350815,-0.11710174733297375,0.11828491572663252,-0.09377158999986655,0.16710116134495204,0.01986015861584603,0.010372374501500064,0.026315049396004455,-0.005442511824829368,-0.007887837395456131,-0.02459171761159975,0.04378571809786616,-0.007768637146340082,-0.017100279698160286,-0.020888216731273973,-0.00840029799978419,-0.0015130524886920284,-0.06643010491607283,-0.08560149171388096,-0.12733281304356214,-0.09394915262541982,-0.0800502749337691,-0.13553654703938803,-0.14383906907247038,-0.13701689792892524,-0.14348915467475654,1.0,-0.09767227979929727,-0.054506285441529294,-0.06746454690889965,-0.026837446125431142,-0.006666029727322768,-0.08321125915269365,0.044796956028766585,0.02531413634621389,0.050421365880638995,-0.018825991123620357,-0.03967692134734902,0.02479749701565516,0.03445049400879778,-0.004279051307706061,-0.046249965144738746,-0.007190939299309538,0.02563880920961598,-0.02563880920961598,-0.006682533473381607,-0.013789966269324574,0.026143315373270956,-0.04289065945925357,0.006936413205865639,-0.0029137550639649038,-0.005472584871454724,0.018205413364408667,-0.011317282371600262,-0.0005091712532043328,0.0011886652558525616,0.005205990090956661,0.013383870925434383,0.01325125418271525,-0.0006765994822932389,-0.006212989302763801,-0.0040525319570352165,-0.007154259987041613,0.030347661310273336,0.00037592472305340114,-0.014095821762685189,0.002303658000996704,0.006216462638480798,0.013281754730446444,-0.013251961652508104,0.005494030106061586,0.030063346289361397,-0.008159435297847826,0.0005198073937147951,-0.013453843483943802,0.0010293405063323225,0.04208807285224436,-0.008255076755848426,0.013697961297838948,-0.0025745213878590654,-0.003425330742889273,-0.003701386560957595,-0.0031711905331491567,-0.0016061324451242527,-0.008255076755848426,0.004996751165039823,-0.0017209147762721237
occupation_10,-0.06993604802005023,-0.010745813717429088,0.015072642221207693,-0.16382096725343692,-0.020149070247517657,-0.014629588165746698,0.007545176935689103,0.14462852764216905,-0.04461759734076609,-0.0633197702386221,-0.05894933825811691,-0.056671272415754446,-0.040800983271692924,-0.035061827840200656,-0.0036750853672169776,0.002872219535550353,-0.022628961058730662,0.014385871729269716,0.005853415928874793,0.01382294088770442,-0.003880088471799816,-0.0014001808038322787,-0.003982352450183895,-0.04485728545521387,-0.05780286745072755,-0.08598216651511668,-0.06343967035605655,-0.054054378478087035,-0.09152178199689755,-0.09712810463189417,-0.09252139689303156,-0.09689182305379085,-0.09767227979929727,1.0,-0.03680566225573544,-0.04555579797175614,-0.018122129767194066,-0.004501272408183578,-0.015972445351784454,-0.011377016298894684,0.017859922755063755,-0.010454428416047318,0.006350395205280845,0.013184320688091996,-0.03643457994062333,-0.004398699863962287,0.020479073959330366,0.040148522746229307,-0.0009404094576902774,-0.03571551133522128,0.03571551133522128,-0.04229881628102498,-0.00391379724831548,-0.0006635286175520534,0.05053072520235903,0.0019166223414871465,0.009304951684988912,0.005120942503200789,-0.004548120973137474,0.01472542530017235,0.0007389172656068415,0.011600870353930749,0.005283959166338455,0.0008550637410835605,-0.008106458862255004,-0.005462578341543293,-0.0027696651000909643,0.017821396922529174,0.01151122265423524,0.004173653762518205,0.008737510494199081,0.024922572500847454,0.008262835314900975,-0.007236625017282911,-0.006223269803114561,0.013135804858990503,0.0004932712479410055,-0.009374947039408166,0.01065216912805553,-0.0029367336341681333,0.03821198236828558,0.002872219535550353,-0.006647795418314324,0.025762201199517346,-0.007166115054834087,-0.0016572241869900895,0.01741033029967612,0.008421893121787432,-0.008324653244275877,0.0032030134660940364,0.006176897352012035,-0.005066222474507446,0.017619275190549052
occupation_11,0.024872687521949086,0.0035932620624084055,0.019946819514941615,0.005122884420985925,-0.004511295387312511,-0.0006660501571672887,0.022755333662359285,-0.1213185771356419,0.09987093815511508,-0.035335772624642055,0.23011320919211806,-0.03821243679088153,-0.023191108576002324,0.015711143836722195,-0.0020508915370782334,-0.00297235899174135,-0.02709122569092617,0.03879988671300347,-0.0053182387569067745,-0.006522382004743535,-0.016426206166987704,-0.007297704428472699,0.0013530370524521866,-0.025032732011356598,-0.0322570497901996,-0.047982585443733766,-0.03540268321625294,-0.03016519516842759,-0.051073983159715355,-0.05420260698674545,-0.05163182101270952,-0.05407074939964767,-0.054506285441529294,-0.03680566225573544,1.0,-0.02542253884999464,-0.01011310455667506,-0.0025119474966150968,-0.015934373569265397,-0.0110837587377273,0.04938542704509907,-0.025245086398791382,-0.02290478967054522,-0.007008489042458521,-0.020087809546869128,-0.008039025018494409,-0.0002749188017173982,0.027085699014567963,0.0052878714603710915,-0.06314256733362693,0.06314256733362693,0.019140400294475845,-0.005494218456888584,-0.011379795480250247,-0.014919877507001467,-0.0017635085815314608,-0.0025965082759547503,-0.001896926567169957,-0.003979177975442363,0.0007063233651319554,0.011598250182616843,-0.003432430609374289,-0.003946059709304665,-0.004984099485580023,0.0012710646591014196,-0.006962400989688765,-0.004541655917828671,-0.005983922000345147,-0.006019080343619405,-0.007171685306737917,0.005105618480975918,-0.001372585570597949,-0.006652121947048694,-0.002863458510798729,0.006420653124485424,-0.002650930534775729,0.0023315426155247373,-0.005231715082101298,-0.004541655917828671,0.0023315426155247373,-0.0034101525811945413,0.011093034398234043,0.002523628554042194,-0.003110745112075447,0.0012298902269274724,-0.003110745112075447,-0.004352157909230463,0.0028320912350649195,-0.0035508167372831924,0.004305600226121988,-0.003110745112075447,-0.0028272194411067745,-0.0006484890918542072
occupation_12,-0.05121269742571441,0.026666594914056235,-0.035176032640053166,-0.09327253319286107,-0.00918348853574835,-0.013242952802022794,0.0711349713761881,-0.0941455478975656,-0.021384368308396372,-0.043736458474219045,-0.02558039867199544,0.23611208753094265,0.0197033026155582,-0.024477709192189227,-0.0025384681268861334,0.04226281050779762,-0.014602509918245379,0.04451341541849684,-0.039043253413409994,-0.01618041397506188,-0.005700314545404435,0.016740636280486422,-0.00055707954826777,-0.0309839848626217,-0.03992580362219184,-0.05938990999398835,-0.04381927631274664,-0.03733663389407807,-0.06321625303928052,-0.06708867228834851,-0.06390671062038382,-0.06692546703049627,-0.06746454690889965,-0.04555579797175614,-0.02542253884999464,1.0,-0.012517382375841985,-0.003109134998749375,-0.006993036329304686,-0.02909117544603019,0.05812287448603842,-0.02965953863258051,-0.024996568969850787,0.004171499578513913,0.03685492598845866,-0.016006861903568186,0.0021168068492639844,-0.03514080979783815,-0.00041227920620398595,-0.10089521404601687,0.10089521404601687,-0.012620118748933186,-0.0036587376616271524,-0.01463867427015261,0.08184346244207215,-0.004608686759803791,-0.004669983567759105,-0.0008756179657161903,-0.00498680257528236,0.004638321130057303,-0.002713683734630364,0.000725251202527963,-0.00055707954826777,-0.006169013551735105,-0.006719461584719626,-0.008617634174893574,-0.0056213839602245585,-0.004550236855649707,-0.0017707094551113365,-0.008876673504220204,-0.0015652683660227933,0.003075256479567294,-0.003092714191552436,-0.004960347867242703,-0.006033473860484231,0.006500031238300076,0.0004074964861943656,-0.006475496994728208,-0.0056213839602245585,0.0004074964861943656,-0.008154630287907565,-0.003679004191975951,-0.00987843388115604,-0.0038502900690301762,-0.0006799643343532589,-0.0038502900690301762,-0.005386834913510833,-0.004171855005912736,-0.008272789283310718,-0.003590303689440308,0.0016371878285937475,-0.0034993593318867985,-0.0008026601409894278
occupation_13,-0.03752569583272309,0.015929737741151823,0.004936180541755995,-0.059286504198219826,-0.011111013778957997,-0.008796532789534904,-0.04538162998055249,0.04683477325530921,-0.01450861679239186,-0.01739839518382907,-0.018483787531280684,-0.020676925241100357,-0.013379730565188269,-0.01226382881242018,-0.0010098044783199132,-0.0014635105595642143,0.011872011253132088,-0.049090626396978906,0.011180068222356124,0.022462796789563394,0.05457446269472999,0.015240516328161403,-0.001942934911053574,-0.012325451849912177,-0.015882513895365217,-0.023625349652316562,-0.017431340180594706,-0.014852540282977637,-0.02514747171554057,-0.026687922926341413,-0.025422136246524184,-0.02662299975534745,-0.026837446125431142,-0.018122129767194066,-0.01011310455667506,-0.012517382375841985,1.0,-0.0012368161775147344,-0.0020630485357626366,0.023106035189226846,-0.05686889367346125,0.007455089048049173,0.03387892515839021,0.038016969589072,-0.021468480195151313,-0.004243576991005905,0.006385836821984617,0.027514048331773126,-0.003968803019172548,0.09153134763451591,-0.09153134763451591,-0.06071695711398553,0.053046455068298026,0.012778430749558112,0.03859378336590542,0.002025996236299319,0.010849352035384128,0.00467956754476651,-0.0043155801819073965,0.005180127348493109,0.007230731562727568,-0.0016900375949702347,-0.001942934911053574,-0.002454038104862829,0.019300141742514466,-0.0034281011804567782,-0.0022361906526491182,0.018041186326796757,-0.0029636351686414815,-0.0035311472152068342,-0.0021665880971593137,-0.0026153409307484708,-0.003275328027356188,-0.003065463518336463,-9.304285348412885e-05,0.09326278025886514,-0.0017493909456849604,-0.002575957442745153,0.025395793794143313,0.010019720978439672,0.0031124745401182553,-0.0014635105595642143,-0.003929648226158715,-0.0015316482067894651,0.01894693888049767,-0.0015316482067894651,0.007468029614273862,-0.0016595669739764268,0.009241059834343354,0.012984457764451476,0.011908661120557114,0.013394901818488684,-0.0003192987914070328
