,class,age,fnlwgt,education-num,capital-gain,capital-loss,hours-per-week,workclass_0,workclass_1,workclass_2,workclass_3,workclass_4,workclass_5,workclass_6,workclass_7,workclass_8,marital-status_0,marital-status_1,marital-status_2,marital-status_3,marital-status_4,marital-status_5,marital-status_6,occupation_0,occupation_1,occupation_2,occupation_3,occupation_4,occupation_5,occupation_6,occupation_7,occupation_8,occupation_9,occupation_10,occupation_11,occupation_12,occupation_13,occupation_14,relationship_0,relationship_1,relationship_2,relationship_3,relationship_4,relationship_5,race_0,race_1,race_2,race_3,race_4,sex_0,sex_1,native-country_0,native-country_1,native-country_2,native-country_3,native-country_4,native-country_5,native-country_6,native-country_7,native-country_8,native-country_9,native-country_10,native-country_11,native-country_12,native-country_13,native-country_14,native-country_15,native-country_16,native-country_17,native-country_18,native-country_19,native-country_20,native-country_21,native-country_22,native-country_23,native-country_24,native-country_25,native-country_26,native-country_27,native-country_28,native-country_29,native-country_30,native-country_31,native-country_32,native-country_33,native-country_34,native-country_35,native-country_36,native-country_37,native-country_38,native-country_39,native-country_40,native-country_41
occupation_1,-0.01848294055394943,0.03296095728576547,0.0040206688921518375,-0.11728194122504439,-0.019255575516434902,-0.0040774030207374,0.07819626312510831,0.05085510736223722,-0.01720774300201137,-0.05549442276297946,0.0018685882577928778,-0.00113792147524504,-0.022833529395982325,-0.01815531554701152,-0.003220901470264402,-5.786104538891392e-05,-0.059170498687759594,0.07863796043848055,-0.018362912418655224,-0.009750483228820038,-0.018831814579328948,-0.000237606587966431,-0.002723486051171016,-0.03931361648455496,1.0,-0.07535609621900395,-0.05559950507425743,-0.04737409059048358,-0.08021110062492226,-0.08512456820826522,-0.08108717852977264,-0.0849174873907426,-0.08560149171388101,-0.05780286745072814,-0.0322570497901993,-0.03992580362219219,-0.015882513895365193,-0.003944984529313949,-0.03471574898451241,-0.031188092386731883,0.09727377523430876,-0.03962796173553155,-0.03340353951203421,-0.0163729199828241,-0.003699015033506654,-0.01885236066191549,0.00044634608618255304,0.013664977089606276,0.0052260934939589825,-0.1327196826737351,0.13271968267373505,0.022228549742288828,0.0008945104034672514,-0.0016900407981039656,-0.010966197705021363,-0.012611237936381756,-0.0027081793294615438,0.005818336563396746,0.0003522447100186768,0.003320043810967799,0.0060248842306165635,-0.0013977608844070242,-0.006197241194703641,-0.0023244396520930924,-0.009615403377108252,-0.008962408677835305,-0.0010947250768725246,0.0020673253689726012,-0.004893587865661713,-0.007433667181534766,-0.0006791320380962281,-0.005759729320705908,-0.004256527880765482,-0.009777690795825229,-0.007274432251735035,-0.005055085306937367,-0.005579907784127318,-0.008216348107784583,-0.001094725076872511,-0.001722386821744482,7.016940063089776e-05,-0.0046680554644504225,-0.009091021135179306,-0.004885389268013429,-0.0062804937055591925,-0.00048010573384353557,0.0026153964769657766,-0.0012273434826043802,-0.00022790832914960183,-0.0045555090133037055,-0.000480105733843528,0.00040655163946034584,-0.001018444628417198
occupation_2,-0.1552544391699541,-0.08632133032172817,-0.0055031860338865205,-0.16893668862630123,-0.038725430287921365,-0.038028969676988336,-0.15320927678093807,0.09438733795109586,-0.0029902591729971074,-0.08254833902027747,-0.004464439967528869,-0.028545886964888315,-0.047875471018039,-0.03601471555482565,-0.0047911132917605945,-0.0003827758546102776,0.11823780767892403,-0.15938060138373525,0.01854746815623217,0.047155503979147625,0.04153913005305455,0.017325457391844296,0.003140730074771392,-0.05847927737785327,-0.07535609621900395,1.0,-0.08270464968762867,-0.07046928855433235,-0.11931456888660023,-0.12662338601886106,-0.12061774085050414,-0.1263153518655449,-0.1273328130435615,-0.08598216651511673,-0.04798258544373331,-0.059389909993988715,-0.02362534965231647,-0.005868191867612286,0.1015823431783833,0.0305890277275111,-0.16845058285230838,0.011180719635457876,0.06999731921113768,0.05004302591208617,-0.07850055273331029,0.012103241737862295,0.007548433742548905,0.08123939848025068,0.009492812489241855,0.15398982979975495,-0.15398982979975492,-0.05267963227245858,0.048821663637132806,0.01482404209117318,0.03157146227983693,0.019543192963472105,-0.0012404322447080156,0.0320279734370933,0.0018477304863898385,0.016045351127311473,0.003959509120549763,-0.0051773486561262445,0.0006688962019731593,0.00010402457849042674,-0.005075796766103326,0.004782998162077605,0.0022794043395726886,0.003968925432053056,0.003782320385628535,0.018669687389477496,0.014108291779440578,-0.0013840150196226119,0.005016731852743488,0.005845485748184305,-0.00919654273297528,0.0018122579100147372,-0.0028103282465153858,-0.008490936473023845,0.006575812125522008,0.013659141683049592,0.012776467327033013,0.009458707716652167,-0.01374455112168385,-0.004132365179367607,-0.004464042188428459,0.005271690612516168,-0.0012009086603340011,0.009485838961450036,0.020921357480571823,-5.3406952968994485e-05,0.008406375876477473,-0.0031559402394620495,-0.0015149434533094548
occupation_3,-0.08392071837513136,0.025683409371809022,-0.005404624518366529,-0.08005296095365133,-0.019157263498753404,-0.012325638344597769,-0.17184900532423497,-0.3721879912938126,-0.05078993906653859,0.9981100135489065,-0.06470571632472098,-0.07238317670844796,-0.0468380762864287,-0.04293166791970814,0.057930398228592854,-0.005123273514431739,0.058927917362639894,-0.06337394402362441,-0.028616101171023724,0.00454690659572241,0.06825958740477721,0.00693347057123287,0.009180005463110137,-0.04314739009116701,-0.05559950507425743,-0.08270464968762867,1.0,-0.051993903123233355,-0.0880331029750238,-0.09342572063466108,-0.08899461398548195,-0.09319844577131782,-0.09394915262541893,-0.06343967035605669,-0.03540268321625299,-0.04381927631274643,-0.017431340180594754,-0.004329690362035266,0.10661443471432945,-0.011396217906832094,-0.07580137784230519,0.023900627468548534,-0.010545203768636232,0.009862441179505476,-0.020936228164130266,0.004376700035695784,0.007409774660426226,0.017785115413421936,0.0071789512416914085,0.06384399046235459,-0.06384399046235448,0.00554621937193869,-0.0014296381487707893,-0.002202117501112635,-0.004260340620620437,-0.00563638114762117,0.002078129976903005,0.0037879288335387487,0.012315548927370867,-0.002271220639193307,-0.0048653455055523015,0.0014316033494569298,-0.0036052644479722317,-0.0009955052260914525,0.0012018375563744327,0.013401878771531792,-0.007828174705721752,-0.003984521054999348,-0.004081964410744815,0.0034945404014644407,-0.004717623077917458,0.002724556139082281,-0.001972300612895636,-0.004646715849490327,0.0015639527742217106,-0.006347569433926251,0.0009748187281126568,0.015104712192739431,-0.005050341727344236,-0.0025746144251957664,0.00014620386324552812,-0.0008812805158747794,-0.0074201999240146995,0.0027450941642827077,-0.0005849278498470173,-0.0013083535235939383,-0.0017044577074291829,-0.0020682870407465544,-0.005851184951288464,-0.0006530469677507664,-0.005361801211470623,-0.00041352596158235994,-0.0011177610100010734
occupation_4,-0.0851893156524374,-0.09194473746107387,0.024691682051273277,-0.12769468221811725,-0.02247328015560577,-0.02038283906706518,-0.04265525141141553,0.10684717773067304,-0.033491963220326354,-0.05189563535079141,-0.028195853737612433,-0.05376947946085222,-0.03657875453854584,-0.014902753909426664,-0.003012027513387781,0.005434796994041202,0.07459332185389006,-0.04594913697865342,-0.02502306466815151,-0.0011117446649292412,-0.022477068486375405,0.004831758533852539,-0.0021031815592060586,-0.03676414680655648,-0.04737409059048358,-0.07046928855433235,-0.051993903123233355,1.0,-0.07500944819077289,-0.07960427969487238,-0.07582871285243431,-0.0794106279717037,-0.08005027493376873,-0.05405437847808744,-0.030165195168427503,-0.03733663389407831,-0.014852540282977758,-0.0036891541240494626,0.08314815389763805,-0.017607501302604436,-0.03383161418749201,-0.0333013185562282,-0.020357274058604505,0.043550528725572746,-0.015191300428584537,-0.01488720955325089,0.0008687372132542953,0.021818490306232643,0.014631814504824455,-0.09341483380741732,0.09341483380741719,-0.01723048776066634,0.007991123989439797,-0.00801248828244784,0.04973993955252374,0.0032584581250982786,0.010381176160726856,-0.0004713540166024832,-0.009537997000812426,-0.0013360548326350518,-0.001634956998567523,-0.005041015210369587,0.0015889898775972716,-0.007319862854091114,-0.006757425176976323,-0.003937428575121796,-0.0034613049737309905,0.0033976357912429552,0.0032750696695822688,-0.010532645471845398,0.0067841204360151956,0.00866659747336678,0.005583252889390234,-0.004458028945309584,-0.005860868795063082,0.017406553592351586,-0.0052180533689465845,-0.007683521768266756,0.009373759941196633,-0.005218053368946623,0.005824964559819723,-0.004365334246561365,-0.006231907249181594,-0.004568574054411489,-0.005873206620396864,0.00947823813915706,0.0003046440297787428,-0.004950127963626541,-0.0010844410862598955,0.005781957006998432,-0.004568574054411539,-0.004152176060529296,-0.0009523989696595121
occupation_5,0.02397717036691806,-0.03210060841841998,0.002763910296438776,0.03571667569884393,0.008982592192993638,0.00842578900827149,0.009401347610545363,0.08686575985925764,-0.0667080373037883,-0.08786672160315312,-0.08912190711319067,0.03738074991804427,0.08100757086312713,-0.05541101196217292,-0.005099792712641783,-0.0042678838204527345,0.024204699616733053,-0.00401382888818109,-0.015776242405094915,-0.00981856419593904,-0.007485913416776934,-0.00906284585027639,0.0019543965840286568,-0.06224695064610937,-0.08021110062492226,-0.11931456888660023,-0.0880331029750238,-0.07500944819077289,1.0,-0.13478141340960106,-0.12838883957567454,-0.13445353338784843,-0.13553654703938778,-0.09152178199689634,-0.05107398315971495,-0.06321625303928025,-0.025147471715540243,-0.006246264761532281,0.0364227880391537,-0.010952579738978112,0.004910012541598195,-0.020251975906407364,-0.02039556576325587,-0.0013899555056641516,0.03748965744472212,-0.0015576167022593932,-0.005528304170193632,-0.0384666668120358,-0.011251451699186754,0.016824562703649317,-0.016824562703649355,0.02957294178202095,-0.006293486195321233,-0.00028367932733947183,-0.02538318584563272,-0.009395715998740421,-0.005841084754230805,-0.00901491145607556,-0.003729502459628684,-0.011345755675777074,-0.0006723754006949977,0.0022848740173964216,-0.005105657502835482,0.0025188948137297223,-0.006753257918642729,0.02142931640424424,0.000978020641266571,-0.008666031904413524,-0.0026120723539942887,-0.010050443883406692,0.0017229781786857045,-0.007960062012354047,-0.006755572438748673,-0.0020420039344799462,-0.0032112137188613603,-0.005979912953312357,-0.0036082301249092037,-0.0005769385829416577,-0.007202915162936508,-0.00622156982122594,-0.002268270425985091,-0.004267883820452718,0.004646300230393432,-0.0017663877460123514,-0.0052997704113193714,-0.001766387746012359,-0.00441984050423551,-0.0056266562803902655,-0.005489125373293698,0.0023881051467008058,-0.007735248289165476,-0.007030227021823089,-0.0016125474629327629
occupation_6,-0.011528916460029168,0.010070969396269532,0.009293118784587143,-0.14333452983174044,-0.018276692627483705,-0.006927829553020317,0.0563711319736308,0.06783072289737274,-0.04827502096526489,-0.09324914728847841,-0.04580131198379936,0.07216700026125186,-0.015250674286424555,-0.031617355051876385,-0.00541218920115913,-0.004859041983288144,-0.09420563111995738,0.12636989001645293,-0.027281900020317693,-0.011175903569650824,-0.041705687669543204,-0.0008715421331107505,-0.0014171670087279595,-0.06605999362618013,-0.08512456820826522,-0.12662338601886106,-0.09342572063466108,-0.07960427969487238,-0.13478141340960106,1.0,-0.13625351661418036,-0.14268971357513185,-0.14383906907247068,-0.09712810463189467,-0.054202606986745054,-0.06708867228834892,-0.026687922926341444,-0.006628890348061429,-0.06180419087249452,-0.05059991629597709,0.15938789433400857,-0.0707353957561147,-0.05256454354630694,-0.01448214410942569,0.048858394646920524,-0.025695954897791667,0.004902888212709844,-0.04523444198236178,0.001385000356498381,-0.22388178086354998,0.22388178086354985,0.0036593251504094602,0.003964578279453796,-0.007184144994896255,0.01343217328366041,-0.01191211201002109,0.016307842589440954,-0.00534991861402433,0.0002283502933666267,-0.0020458146833307635,-0.010805620310253247,0.01420826774702153,0.012077232076330194,-0.004245483338925183,-0.004729731340342779,-0.004329279844977055,0.003651644025442784,0.0035084684528530023,0.003303348602515812,-0.012727392150659747,-0.005560320123827554,0.016076148769853835,0.007829700027751973,-0.0064400902228977045,-0.0026529459098806364,0.005818705829124807,0.0031115625423122372,-0.010411508793513845,-0.00025756160077755537,-0.004381039151604712,-0.002548380707571611,-0.007843890789070539,-0.009915413829791228,0.006051816962930263,-0.008334026087942639,-0.0025047236734469665,0.004831226588520044,-0.0036295807586533375,-0.008330176606891681,0.0015208104584593296,0.00034745653867876436,0.008228884183236968,-0.0017113268042457971
occupation_7,-0.08647462343871923,-0.038116458005618005,0.00747958192085988,0.004141829812011399,-0.029105270890714064,-0.02145697428930188,-0.0789158609002637,0.04359797803778916,0.0479831064919114,-0.08882641537082953,0.015908720544642277,-0.08890923846102271,-0.05182161589823491,0.12274015916201528,-0.0051554934283788295,0.0018195980853482423,0.0694317386763444,-0.1386478828368357,0.08059039819252804,0.01777809479465208,0.02797597035501013,0.0067563071706358176,0.0040825908548412955,-0.06292682135827424,-0.08108717852977264,-0.12061774085050414,-0.08899461398548195,-0.07582871285243431,-0.12838883957567454,-0.13625351661418036,1.0,-0.13592205543669772,-0.13701689792892568,-0.09252139689303177,-0.05163182101270976,-0.06390671062038436,-0.025422136246523962,-0.006314487420276421,0.04842260872847923,0.041763051532314355,-0.17444222751130056,0.07656404191202218,0.10124264948803957,0.01411022643728894,-0.04005805984136912,0.008690812739298169,-0.0025752142140633765,0.04355943867073864,4.012846412394997e-06,0.26034920248378773,-0.2603492024837874,0.02212551742169509,-0.01576111209512962,-0.013425103458108047,-0.026139208933376425,0.018322147473720397,-0.010650507201753149,-0.0026499408391029394,-0.007279869212049685,0.00823987502571958,0.0038060782968731897,-0.008628380940713078,-0.005252157932432829,-0.006983489324637438,-0.007047610315502502,-0.010878083870398052,-0.007360442407056552,-0.0011782196636373162,0.010904570956320865,-0.012882852534110657,-0.008968208987754038,-0.0029438937144472188,0.0012996855991785532,0.003599781163173063,0.008257476034592549,-0.00924984767914339,0.0014346067169917953,-0.007867755504957304,0.008864712450993222,-0.0011568963997814175,-0.003964789769307783,0.0018195980853482183,0.0007552522203018819,0.004018237859679101,-0.0031443903794071233,0.0010587449313454473,-0.002475260004276595,0.007916786081351603,0.012172981759213462,-0.0009445052105797501,-0.004860240925321996,-0.003850995468025514,-0.0016301599528723391
occupation_8,0.21093807533663794,0.0978241358426056,-0.01264393286960353,0.20128530231307787,0.06068817007073825,0.0496985805267926,0.13862604735035916,-0.03093052830951571,0.012619113575026751,-0.09302230197154679,-0.015114509553103513,0.024298769959516724,0.13744269093564823,0.03291226893676858,-0.005399023077818374,-0.00483450093821387,-0.09865224705418132,0.10095974502699422,0.011488718936228692,-0.023006249825076455,-0.01220014025284657,-0.014445513672543604,-0.003628560161463369,-0.06589929081412908,-0.0849174873907426,-0.1263153518655449,-0.09319844577131782,-0.0794106279717037,-0.13445353338784843,-0.14268971357513185,-0.13592205543669772,1.0,-0.14348915467475737,-0.0968918230537914,-0.05407074939964775,-0.06692546703049679,-0.02662299975534749,-0.00661276438041858,-0.10197120700796612,-0.0005550561591400048,0.09782996275598593,0.015860783956546595,-0.023384807083511025,-0.0407581748504684,0.047579775665720095,0.0013297999529086064,-0.020886276799600416,-0.04900238723960492,-0.006708765457748367,-0.035504747096515535,0.03550474709651551,0.029478594137720096,-0.01908322338770856,-0.0022603217946648895,-0.04150059446773749,-0.015008600880208372,-0.007116539550643152,-0.014795684146031555,-0.0027249675267793177,-0.009033827639823709,0.0032752573535199496,-0.006446090591163298,-0.0013753800428939588,0.008295804003105117,0.022124396506321472,0.005973684085092621,0.023291178657734373,-0.006828974416271886,-0.009930775131907798,0.0009911600100765145,-0.007541963453315951,-0.00895844180278367,-0.006804209404708932,0.016493496567668995,0.0031865141269845293,-0.013105334364853644,0.0006551099425437662,0.00833327260585203,-0.011956022377857976,0.0056593138546056606,-0.011938487456299883,0.00413642359033992,-0.0031439062430351763,-0.005331717096613192,0.009482571000892339,0.003240473687471565,-0.00328407748184826,-0.00623567882188181,-0.0016095258349903998,-0.004572030895719548,0.014670061399584418,0.005132039758464045,-0.0017071636940987347
occupation_9,0.18879279195859933,0.05315491991182798,-0.015155212213497391,0.41795574661924945,0.08507045340588161,0.045043171021254665,0.05710389451037354,-0.11710174733297303,0.11828491572663345,-0.09377158999986718,0.16710116134495084,0.019860158615846245,0.010372374501500019,0.026315049396004434,-0.0054425118248293556,-0.00788783739545611,-0.024591717611599926,0.04378571809786536,-0.007768637146339982,-0.01710027969816006,-0.020888216731273928,-0.00840029799978423,-0.0015130524886920156,-0.06643010491607226,-0.08560149171388101,-0.1273328130435615,-0.09394915262541893,-0.08005027493376873,-0.13553654703938778,-0.14383906907247068,-0.13701689792892568,-0.14348915467475737,1.0,-0.0976722797992962,-0.05450628544152962,-0.06746454690889941,-0.026837446125431274,-0.006666029727322831,-0.08321125915269466,0.044796956028766884,0.02531413634621372,0.05042136588063914,-0.018825991123620187,-0.03967692134734907,0.024797497015655447,0.03445049400879726,-0.004279051307706053,-0.04624996514473854,-0.007190939299309468,0.025638809209616125,-0.025638809209616094,-0.006682533473381663,-0.013789966269324695,0.02614331537327088,-0.042890659459253196,0.006936413205865666,-0.0029137550639649055,-0.005472584871454689,0.018205413364408514,-0.011317282371600205,-0.0005091712532043413,0.001188665255852523,0.005205990090956656,0.013383870925434352,0.013251254182715163,-0.0006765994822932677,-0.0062129893027638855,-0.004052531957035222,-0.007154259987041576,0.030347661310273378,0.0003759247230534728,-0.014095821762685198,0.0023036580009966837,0.006216462638480817,0.013281754730446436,-0.013251961652508172,0.00549403010606151,0.0300633462893613,-0.008159435297847725,0.0005198073937147883,-0.013453843483943656,0.0010293405063323282,0.042088072852244106,-0.008255076755848412,0.01369796129783906,-0.0025745213878590554,-0.0034253307428892695,-0.0037013865609575795,-0.0031711905331491567,-0.0016061324451242581,-0.008255076755848573,0.00499675116503981,-0.001720914776272122
occupation_10,-0.06993604802005006,-0.01699534888060496,0.008626035080761974,-0.15694280256280574,-0.02632404064028799,-0.014668914354756013,0.007383226286758763,0.14462852764216932,-0.044617597340766486,-0.06331977023862256,-0.05894933825811677,-0.056671272415754384,-0.040800983271692896,-0.03506182784020021,-0.003675085367216972,0.0028722195355503377,-0.0226289610587306,0.014385871729269632,0.005853415928874895,0.013822940887704437,-0.0038800884717998126,-0.0014001808038322915,-0.003982352450183927,-0.04485728545521381,-0.05780286745072814,-0.08598216651511673,-0.06343967035605669,-0.05405437847808744,-0.09152178199689634,-0.09712810463189467,-0.09252139689303177,-0.0968918230537914,-0.0976722797992962,1.0,-0.036805662255735325,-0.045555797971756025,-0.018122129767194066,-0.00450127240818363,-0.015972445351784725,-0.01137701629889472,0.017859922755063738,-0.010454428416047283,0.006350395205280829,0.01318432068809189,-0.03643457994062367,-0.004398699863962325,0.020479073959330518,0.040148522746228966,-0.0009404094576902851,-0.03571551133522166,0.035715511335221675,-0.04229881628102542,-0.003913797248315475,-0.0006635286175520492,0.0505307252023588,0.001916622341487149,0.009304951684989016,0.005120942503200833,-0.004548120973137457,0.014725425300172328,0.0007389172656068469,0.01160087035393077,0.005283959166338479,0.0008550637410835758,-0.008106458862254987,-0.005462578341543294,-0.002769665100090954,0.01782139692252934,0.011511222654235216,0.004173653762518227,0.008737510494199097,0.02492257250084731,0.008262835314900869,-0.007236625017282927,-0.006223269803114511,0.013135804858990484,0.000493271247941006,-0.009374947039408268,0.010652169128055644,-0.002936733634168117,0.03821198236828536,0.00287221953555033,-0.0066477954183143525,0.02576220119951719,-0.007166115054834092,-0.0016572241869900989,0.01741033029967624,0.008421893121787512,-0.008324653244275884,0.0032030134660940442,0.006176897352012112,-0.005066222474507426,0.017619275190549018
occupation_11,0.024872687521949134,0.0026728875344693434,0.016103789856389453,0.0026221443595536493,-0.006962028722301265,-0.0008877088105595546,0.027376798708720937,-0.12131857713564201,0.09987093815511472,-0.03533577262464216,0.23011320919211747,-0.03821243679088164,-0.02319110857600217,0.015711143836722306,-0.0020508915370782426,-0.0029723589917413033,-0.027091225690926025,0.038799886713002954,-0.005318238756906794,-0.006522382004743495,-0.01642620616698752,-0.007297704428472583,0.0013530370524521896,-0.025032732011356553,-0.0322570497901993,-0.04798258544373331,-0.03540268321625299,-0.030165195168427503,-0.05107398315971495,-0.054202606986745054,-0.05163182101270976,-0.05407074939964775,-0.05450628544152962,-0.036805662255735325,1.0,-0.025422538849994635,-0.01011310455667492,-0.0025119474966150764,-0.01593437356926535,-0.011083758737727325,0.04938542704509893,-0.025245086398791177,-0.022904789670545246,-0.007008489042458466,-0.020087809546869225,-0.008039025018494501,-0.00027491880171736174,0.02708569901456794,0.0052878714603711,-0.06314256733362641,0.06314256733362646,0.019140400294475925,-0.005494218456888555,-0.0113797954802502,-0.014919877507001569,-0.001763508581531471,-0.0025965082759547516,-0.0018969265671699212,-0.00397917797544233,0.000706323365131984,0.011598250182616886,-0.0034324306093742748,-0.003946059709304617,-0.004984099485580063,0.0012710646591013945,-0.0069624009896887855,-0.004541655917828687,-0.005983922000345131,-0.006019080343619413,-0.007171685306737972,0.005105618480975877,-0.0013725855705979345,-0.006652121947048591,-0.0028634585107987303,0.006420653124485449,-0.002650930534775717,0.0023315426155247248,-0.005231715082101317,-0.004541655917828676,0.0023315426155247386,-0.003410152581194517,0.011093034398233998,0.0025236285540421676,-0.0031107451120754395,0.0012298902269274681,-0.003110745112075435,-0.004352157909230449,0.002832091235064936,-0.0035508167372832063,0.004305600226121987,-0.0031107451120754703,-0.0028272194411068014,-0.0006484890918542034
occupation_12,-0.05121269742571478,0.03411748008673984,-0.028563122541960195,-0.10642929856008486,-0.008644037455898212,-0.012395440209262896,0.09154858070894532,-0.0941455478975655,-0.021384368308396406,-0.04373645847421878,-0.02558039867199548,0.23611208753094173,0.019703302615558242,-0.024477709192188748,-0.0025384681268861547,0.04226281050779771,-0.014602509918245164,0.0445134154184961,-0.0390432534134101,-0.01618041397506179,-0.005700314545404377,0.016740636280486432,-0.0005570795482677748,-0.030983984862621647,-0.03992580362219219,-0.059389909993988715,-0.04381927631274643,-0.03733663389407831,-0.06321625303928025,-0.06708867228834892,-0.06390671062038436,-0.06692546703049679,-0.06746454690889941,-0.045555797971756025,-0.025422538849994635,1.0,-0.012517382375842045,-0.003109134998749407,-0.006993036329304697,-0.029091175446030227,0.05812287448603825,-0.02965953863258042,-0.02499656896985076,0.0041714995785139255,0.03685492598845816,-0.016006861903568214,0.002116806849263984,-0.03514080979783797,-0.00041227920620397966,-0.10089521404601559,0.10089521404601556,-0.012620118748933179,-0.0036587376616271593,-0.014638674270152616,0.0818434624420711,-0.0046086867598038,-0.004669983567759152,-0.0008756179657161882,-0.004986802575282401,0.00463832113005729,-0.0027136837346303767,0.0007252512025279834,-0.000557079548267782,-0.006169013551735047,-0.006719461584719625,-0.008617634174893554,-0.005621383960224527,-0.004550236855649666,-0.001770709455111334,-0.0088766735042202,-0.0015652683660227998,0.0030752564795673122,-0.0030927141915523767,-0.004960347867242736,-0.006033473860484222,0.006500031238300031,0.00040749648619436654,-0.006475496994728194,-0.005621383960224555,0.0004074964861943471,-0.00815463028790749,-0.0036790041919759317,-0.009878433881155998,-0.0038502900690301992,-0.00067996433435327,-0.003850290069030151,-0.005386834913510834,-0.004171855005912758,-0.008272789283310772,-0.0035903036894403286,0.0016371878285937542,-0.003499359331886813,-0.0008026601409894259
occupation_13,-0.03752569583272321,0.024484742464736295,0.003219973953931433,-0.06883296038798133,-0.008464671531027037,-0.008261177905324452,-0.04212716881251653,0.04683477325530852,-0.014508616792391849,-0.017398395183829157,-0.018483787531280656,-0.020676925241100413,-0.013379730565188163,-0.01226382881242021,-0.001009804478319916,-0.0014635105595641944,0.011872011253131979,-0.04909062639697828,0.011180068222356154,0.02246279678956334,0.054574462694730506,0.01524051632816153,-0.0019429349110535728,-0.012325451849912218,-0.015882513895365193,-0.02362534965231647,-0.017431340180594754,-0.014852540282977758,-0.025147471715540243,-0.026687922926341444,-0.025422136246523962,-0.02662299975534749,-0.026837446125431274,-0.018122129767194066,-0.01011310455667492,-0.012517382375842045,1.0,-0.00123681617751475,-0.0020630485357626322,0.023106035189226937,-0.05686889367346143,0.007455089048049216,0.033878925158390374,0.038016969589072004,-0.021468480195151345,-0.004243576991005892,0.006385836821984543,0.027514048331773084,-0.0039688030191725385,0.09153134763451712,-0.09153134763451727,-0.06071695711398572,0.05304645506829731,0.012778430749558029,0.038593783365905285,0.0020259962362993208,0.0108493520353842,0.004679567544766564,-0.004315580181907409,0.0051801273484930995,0.007230731562727542,-0.0016900375949702327,-0.0019429349110535819,-0.0024540381048628363,0.019300141742514425,-0.003428101180456776,-0.002236190652649115,0.018041186326796795,-0.0029636351686414424,-0.0035311472152068507,-0.002166588097159332,-0.0026153409307484855,-0.0032753280273561686,-0.0030654635183364858,-9.304285348413731e-05,0.09326278025886513,-0.001749390945684965,-0.002575957442745173,0.02539579379414318,0.010019720978439662,0.0031124745401182553,-0.0014635105595642002,-0.0039296482261587185,-0.0015316482067894617,0.01894693888049759,-0.0015316482067894645,0.007468029614273912,-0.0016595669739764285,0.009241059834343193,0.012984457764451418,0.011908661120557166,0.013394901818488684,-0.00031929879140703147
occupation_14,0.003863802614007706,-0.009174966303731004,0.0045324902386864995,0.004012607732932087,-0.0013936688335169332,0.001665645753188451,0.0016657216561033132,-0.026408074418819486,-0.0036037285510848466,-0.004321507305913639,-0.004591102915723379,-0.005135846297841118,-0.0033233296966583684,0.10085073727237245,-0.00025082068687920506,-0.00036351465227763566,0.007580071535683108,0.0002981303109505913,-0.006948132245597442,-0.003151923517398757,-0.0031391406278408838,-0.0020003631655596517,-0.0004825966604573165,-0.0030614622587484103,-0.003944984529313949,-0.005868191867612286,-0.004329690362035266,-0.0036891541240494626,-0.006246264761532281,-0.006628890348061429,-0.006314487420276421,-0.00661276438041858,-0.006666029727322831,-0.00450127240818363,-0.0025119474966150764,-0.003109134998749407,-0.00123681617751475,1.0,-0.0010591362705821047,0.0030341940864938148,-0.00013107014709040477,-0.003923818469028625,-0.00600118987487164,0.010392530889150197,0.000578698996346516,-0.003140207608074951,-0.0016047023563593224,-0.0017412163482763124,0.010241688294168024,-0.012343100456370463,0.012343100456370463,0.0020744247066610197,-0.0009889514018295259,0.006557326872445482,-0.002469897408827933,-0.0013662979541796947,-0.0007403987122566863,-0.0006873583622196627,-0.0010719270995007072,-0.0010778228669235397,-0.0009329810797655948,-0.00041978066004161476,-0.00048259666045732426,-0.0006095472304831907,-0.0008949239190836884,-0.0008514902748343517,-0.0005554371044417253,-0.0007318238918165064,-0.0007361236998025297,-0.0008770854051502601,-0.0005381488460201111,-0.0006496124970301521,-0.0008135436544537836,-0.0007614163749318384,-0.0011406969861655362,-0.0007446493562412909,-0.0004345231656597461,-0.0006398302137022558,-0.0005554371044417312,-0.0004345231656597469,-0.0008057418363443772,-0.00036351465227763306,-0.0009760672372127355,-0.00038043904887746294,-0.0004890797684163726,-0.00038043904887746685,-0.0005322618073479848,-0.0004122122027299375,-0.0008174168777105154,-0.0003547503425205464,-0.00038043904887746603,-0.00034576432217711575,-7.930915726741183e-05
